date,df_idx,P_TP,P_SL,edge,E_r,Cons,long
2024-11-14 08:00:00+00:00,135610,0.0,1.0,-1.0,0.05625,0.640625,0
2024-11-14 08:15:00+00:00,135611,0.0,1.0,-1.0,-0.06250000000000001,0.34375,0
2024-11-14 08:30:00+00:00,135612,0.0,1.0,-1.0,-0.006250000000000002,0.484375,0
2024-11-14 08:45:00+00:00,135613,1.0,0.0,1.0,0.01875,0.546875,0
2024-11-14 09:00:00+00:00,135614,1.0,0.0,1.0,0.01875,0.546875,0
2024-11-14 09:15:00+00:00,135615,1.0,0.0,1.0,-0.03125,0.421875,0
2024-11-14 09:30:00+00:00,135616,1.0,0.0,1.0,-0.0125,0.46875,0
2024-11-14 09:45:00+00:00,135617,1.0,0.0,1.0,0.018750000000000003,0.546875,0
2024-11-14 10:00:00+00:00,135618,0.0,1.0,-1.0,-0.0125,0.46875,0
2024-11-14 10:15:00+00:00,135619,0.0,1.0,-1.0,0.024999999999999998,0.5625,0
2024-11-14 10:30:00+00:00,135620,0.0,1.0,-1.0,-0.006249999999999998,0.484375,0
2024-11-14 10:45:00+00:00,135621,0.0,1.0,-1.0,0.03125,0.578125,0
2024-11-14 11:00:00+00:00,135622,1.0,0.0,1.0,0.0,0.5,0
2024-11-14 11:15:00+00:00,135623,0.0,1.0,-1.0,0.037500000000000006,0.59375,0
2024-11-14 11:30:00+00:00,135624,0.0,1.0,-1.0,0.012500000000000004,0.53125,0
2024-11-14 11:45:00+00:00,135625,0.0,1.0,-1.0,0.06874999999999999,0.671875,0
2024-11-14 12:00:00+00:00,135626,0.0,1.0,-1.0,0.0,0.5,0
2024-11-14 12:15:00+00:00,135627,0.0,1.0,-1.0,0.0125,0.53125,0
2024-11-14 12:30:00+00:00,135628,0.0,1.0,-1.0,0.03125,0.578125,0
2024-11-14 12:45:00+00:00,135629,0.0,1.0,-1.0,0.00625,0.515625,0
2024-11-14 13:00:00+00:00,135630,0.0,1.0,-1.0,0.037500000000000006,0.59375,0
2024-11-14 13:15:00+00:00,135631,0.0,1.0,-1.0,-0.03125000000000001,0.421875,0
2024-11-14 13:30:00+00:00,135632,0.0,1.0,-1.0,-0.03125,0.421875,0
2024-11-14 13:45:00+00:00,135633,0.0,1.0,-1.0,-0.006249999999999997,0.484375,0
2024-11-14 14:00:00+00:00,135634,0.0,1.0,-1.0,-0.006249999999999999,0.484375,0
2024-11-14 14:15:00+00:00,135635,0.0,1.0,-1.0,0.006250000000000003,0.515625,0
2024-11-14 14:30:00+00:00,135636,0.0,1.0,-1.0,0.0,0.5,0
2024-11-14 14:45:00+00:00,135637,0.0,1.0,-1.0,-0.018750000000000006,0.453125,0
2024-11-14 15:00:00+00:00,135638,0.0,1.0,-1.0,0.025,0.5625,0
2024-11-14 15:15:00+00:00,135639,0.0,1.0,-1.0,0.0125,0.53125,0
2024-11-14 15:30:00+00:00,135640,0.0,1.0,-1.0,0.02500000000000001,0.5625,0
2024-11-14 15:45:00+00:00,135641,1.0,0.0,1.0,0.03125,0.578125,0
2024-11-14 16:00:00+00:00,135642,1.0,0.0,1.0,-0.0062500000000000056,0.484375,0
2024-11-14 16:15:00+00:00,135643,1.0,0.0,1.0,0.03125000000000001,0.578125,0
2024-11-14 16:30:00+00:00,135644,0.0,1.0,-1.0,-0.0125,0.46875,0
2024-11-14 16:45:00+00:00,135645,0.0,1.0,-1.0,0.031249999999999997,0.578125,0
2024-11-14 17:00:00+00:00,135646,0.0,1.0,-1.0,0.05625,0.640625,0
2024-11-14 17:15:00+00:00,135647,1.0,0.0,1.0,0.05,0.625,1
2024-11-14 17:30:00+00:00,135648,0.0,1.0,-1.0,-0.006250000000000002,0.484375,0
2024-11-14 17:45:00+00:00,135649,0.0,1.0,-1.0,0.04375,0.609375,0
2024-11-14 18:00:00+00:00,135650,0.0,1.0,-1.0,0.043750000000000004,0.609375,0
2024-11-14 18:15:00+00:00,135651,0.0,1.0,-1.0,-0.006250000000000003,0.484375,0
2024-11-14 18:30:00+00:00,135652,0.0,1.0,-1.0,3.469446951953614e-18,0.5,0
2024-11-14 18:45:00+00:00,135653,0.0,1.0,-1.0,-8.673617379884035e-19,0.5,0
2024-11-14 19:00:00+00:00,135654,0.0,1.0,-1.0,0.025,0.5625,0
2024-11-14 19:15:00+00:00,135655,0.0,1.0,-1.0,0.018750000000000003,0.546875,0
2024-11-14 19:30:00+00:00,135656,0.0,1.0,-1.0,-0.006249999999999999,0.484375,0
2024-11-14 19:45:00+00:00,135657,0.0,1.0,-1.0,-0.0625,0.34375,0
2024-11-14 20:00:00+00:00,135658,0.0,1.0,-1.0,0.0062500000000000056,0.515625,0
2024-11-14 20:15:00+00:00,135659,0.0,1.0,-1.0,-0.012500000000000002,0.46875,0
2024-11-14 20:30:00+00:00,135660,0.0,1.0,-1.0,-0.012500000000000004,0.46875,0
2024-11-14 20:45:00+00:00,135661,0.0,1.0,-1.0,0.018750000000000003,0.546875,0
2024-11-14 21:00:00+00:00,135662,0.0,1.0,-1.0,-0.006250000000000005,0.484375,0
2024-11-14 21:15:00+00:00,135663,0.0,1.0,-1.0,0.00625,0.515625,0
2024-11-14 21:30:00+00:00,135664,0.0,1.0,-1.0,-0.0375,0.40625,0
2024-11-14 21:45:00+00:00,135665,0.0,1.0,-1.0,0.025,0.5625,0
2024-11-14 22:00:00+00:00,135666,0.0,1.0,-1.0,0.025,0.5625,0
2024-11-14 22:15:00+00:00,135667,0.0,1.0,-1.0,0.031249999999999997,0.578125,0
2024-11-14 22:30:00+00:00,135668,0.0,1.0,-1.0,5.204170427930421e-18,0.5,0
2024-11-14 22:45:00+00:00,135669,0.0,1.0,-1.0,0.037500000000000006,0.59375,0
2024-11-14 23:00:00+00:00,135670,1.0,0.0,1.0,0.04375,0.609375,0
2024-11-14 23:15:00+00:00,135671,0.0,1.0,-1.0,0.012499999999999994,0.53125,0
2024-11-14 23:30:00+00:00,135672,1.0,0.0,1.0,0.075,0.6875,1
2024-11-14 23:45:00+00:00,135673,1.0,0.0,1.0,0.006249999999999995,0.515625,0
2024-11-15 00:00:00+00:00,135674,0.0,1.0,-1.0,0.018749999999999996,0.546875,0
2024-11-15 00:15:00+00:00,135675,0.0,1.0,-1.0,0.043750000000000004,0.609375,0
2024-11-15 00:30:00+00:00,135676,0.0,1.0,-1.0,0.03125,0.578125,0
2024-11-15 00:45:00+00:00,135677,0.0,1.0,-1.0,-0.024999999999999998,0.4375,0
2024-11-15 01:00:00+00:00,135678,0.0,1.0,-1.0,0.043750000000000004,0.609375,0
2024-11-15 01:15:00+00:00,135679,0.0,0.0,0.0,0.025,0.5625,0
2024-11-15 01:30:00+00:00,135680,0.0,1.0,-1.0,0.01875,0.546875,0
2024-11-15 01:45:00+00:00,135681,0.0,1.0,-1.0,-0.06875,0.328125,0
2024-11-15 02:00:00+00:00,135682,0.0,1.0,-1.0,-0.0062499999999999995,0.484375,0
2024-11-15 02:15:00+00:00,135683,0.0,1.0,-1.0,0.01875,0.546875,0
2024-11-15 02:30:00+00:00,135684,0.0,1.0,-1.0,0.0,0.5,0
2024-11-15 02:45:00+00:00,135685,0.0,1.0,-1.0,-0.01875,0.453125,0
2024-11-15 03:00:00+00:00,135686,0.0,1.0,-1.0,0.0,0.5,0
2024-11-15 03:15:00+00:00,135687,0.0,1.0,-1.0,-8.673617379884035e-19,0.5,0
2024-11-15 03:30:00+00:00,135688,0.0,1.0,-1.0,0.0625,0.65625,0
